gene	32170378_EXO_S26	32161454_EXO_S20	32160526_EXO_S15	32152086_EXO_S7	32151130_EXO_S2	32151185_EXO_S4	32170440_EXO_S27	32152175_EXO_S9	32152337_EXO_S10	32151033_EXO_S1	32170273_EXO_S23	181023-190319_Brain_S29	32152088_EXO_S8	32151825_EXO_S6	32151151_EXO_S3	32170329_EXO_S24	32170337_EXO_S25	32160079_EXO_S13	32152347_EXO_S11	32160791_EXO_S16	32161000_EXO_S17	32160288_EXO_S14	32170032_EXO_S21	32170447_EXO_S28	32160018_EXO_S12	32170073_EXO_S22	32161249_EXO_S19	32151764_EXO_S5	32161037_EXO_S18
hsa-miR-7851-3p	0.0	0.0	1.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5002-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-33b-5p	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4640-3p	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	10.0	0.0	0.0	279.0	0.0	0.0	0.0	9.0	36.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1285-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-93-3p	22.0	0.0	0.0	59.0	0.0	64.0	38.0	93.0	0.0	60.0	0.0	216.0	0.0	0.0	0.0	137.0	94.0	0.0	0.0	0.0	0.0	155.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0
hsa-miR-668-5p	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hsa-miR-663b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-663a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	1.0
hsa-miR-4479	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4478	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-766-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	403.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0
hsa-miR-4473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6762-3p	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-4470	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0
hsa-miR-9903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6753-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-9902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-9901	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	39.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0
hsa-miR-5088-3p	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10b-5p	89949.5	380907.5	7583.0	166433.5	151933.0	169515.5	579686.5	322726.5	504606.5	227695.0	445252.0	2157.0	258964.5	138928.0	408640.5	647498.5	697239.5	61011.0	50937.0	35377.5	380844.0	622273.5	74174.5	301177.5	17901.5	510077.0	369834.5	117137.0	5967.5
hsa-miR-4772-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	1.0	1.0	0.0	0.0
hsa-miR-7158-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
hsa-miR-3144-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	23.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5585-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-181b-5p	71.0	305.66	1.0	256.0	251.0	269.0	1031.34	764.66	319.0	148.66	329.0	127433.5	617.34	167.0	86.0	1130.0	858.34	21.0	85.0	51.0	420.0	1106.16	53.0	540.16	138.0	795.66	301.66	38.0	1.0
hsa-miR-519d-5p	11.5	0.0	0.0	0.0	33.0	0.0	0.0	29.0	1.0	0.0	0.0	0.0	0.0	0.0	36.5	9.5	0.0	0.0	0.0	7.5	26.0	5.5	0.0	0.0	0.0	0.0	19.0	7.0	0.0
hsa-miR-2276-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	29.0	0.0	0.0
hsa-miR-6796-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4436a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4468	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-128-3p	202.0	1014.0	31.0	655.0	613.0	628.0	2189.0	1171.0	1306.0	1334.0	980.0	1306086.0	1961.0	322.0	770.0	2674.0	2614.0	129.0	107.0	100.0	989.0	2290.0	70.0	1455.0	2.0	1653.0	932.0	686.0	2.0
hsa-miR-4466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	19.0	0.0	52.0	1.0	0.0	0.0	0.0	18.0	0.0	22.0	0.0	0.0	0.0	45.0	0.0	0.0	13.0
hsa-miR-4465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6894-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4463	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-889-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-190a-5p	0.0	56.0	0.0	117.0	104.0	0.0	82.0	89.0	501.0	0.0	48.0	806.0	199.0	0.0	0.0	74.0	256.0	35.0	0.0	0.0	4.0	412.0	0.0	0.0	0.0	127.0	71.0	0.0	0.0
hsa-miR-208a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3187-3p	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7-1-3p	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	849.0	0.0	0.0	0.0	35.0	124.0	30.0	0.0	0.0	0.0	7.0	0.0	52.0	0.0	15.0	0.0	0.0	0.0
hsa-miR-6885-5p	0.0	0.0	0.0	0.0	0.0	23.0	36.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-625-3p	0.0	0.0	0.0	139.0	154.0	33.0	234.0	51.0	478.0	345.0	168.0	5402.0	118.0	0.0	315.0	148.0	188.0	13.0	38.0	0.0	63.0	169.0	0.0	23.0	0.0	300.0	0.0	14.0	0.0
hsa-miR-1233-5p	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-382-5p	0.0	53.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20481.0	0.0	0.0	0.0	49.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	24.0	0.0	2.0	0.0	0.0	0.0
hsa-miR-616-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6809-3p	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-33b-3p	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-32-5p	0.0	96.0	0.0	0.0	42.0	70.0	211.0	116.0	195.0	37.0	256.0	804.0	156.0	67.0	0.0	133.0	229.0	0.0	0.0	0.0	78.0	126.0	19.0	69.0	0.0	101.0	134.0	42.0	0.0
hsa-miR-1285-3p	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-668-3p	0.0	28.0	0.0	25.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	2358.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0	28.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-216a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4458	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-659-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4454	242.0	99.0	19.0	1.0	68.0	92.0	291.5	14.0	11.0	0.0	187.0	209.0	60.0	0.0	0.0	512.0	3663.0	0.0	44.0	0.0	279.0	373.5	42.0	38.0	0.0	31.0	165.0	41.0	0.0
hsa-miR-4452	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4451	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	23.0	0.0	0.0	0.0	103.0	0.0	20.0	0.0	0.0	52.0	0.0	56.0	50.0	12.0	55.0	0.0	0.0	37.0	45.0
hsa-miR-4450	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7106-5p	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10b-3p	103.0	308.0	42.0	165.0	245.0	111.0	834.0	307.0	522.0	82.0	321.0	0.0	146.0	358.0	618.0	867.0	1133.0	95.0	150.0	45.0	450.0	1050.0	122.0	204.0	1.0	513.0	210.0	57.0	0.0
hsa-miR-4711-5p	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-514b-5p	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	75.0	73.0	0.0	92.0	0.0	0.0	0.0	14.0
hsa-miR-4665-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0
hsa-miR-219a-2-3p	2.0	2.0	1.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	377748.0	0.0	2.0	0.0	6.0	0.0	0.0	0.0	14.0	0.0	0.0	73.0	3.0	0.0	21.0	0.0	0.0	1.0
hsa-miR-2278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-181b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	280.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4763-3p	0.0	0.0	0.0	0.0	14.5	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	33.0	33.0	0.0	13.0	0.0	19.0	0.0	50.0	0.0	18.0
hsa-miR-6842-3p	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-2276-3p	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6796-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4449	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4800-5p	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	63.0	0.0	17.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-195-5p	45.33	1.33	0.0	0.0	0.0	44.0	155.0	0.33	1.0	0.0	0.0	14469.0	0.67	55.0	0.0	51.67	939.33	0.0	0.0	0.0	1.0	116.0	0.0	0.33	0.0	46.67	0.33	0.0	0.0
hsa-miR-4448	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	48.0	0.0	0.0	25.0	0.0	0.0	0.0	54.0	368.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-7706	53.0	0.0	25.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	6.0	67.0	72.0	14.0	0.0	0.0	0.0	41.0	19.0	0.0	30.0	0.0	0.0	0.0	65.0	0.0
hsa-miR-4447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7704	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	65.0	84.0	0.0	0.0	1.0	0.0	19.0	25.0	71.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6833-5p	33.0	0.0	0.0	0.0	0.0	1.0	0.0	52.0	70.0	0.0	0.0	0.0	0.0	15.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	12.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-518e-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3942-5p	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	59.0	0.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-7702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6787-5p	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	38.0	85.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4443	0.0	0.0	1.0	1.0	0.0	109.0	194.0	30.0	21.0	65.0	0.0	871.0	47.0	0.0	3.0	126.0	484.0	0.0	0.0	0.0	0.0	33.0	22.0	16.0	0.0	31.0	18.0	28.0	1.0
hsa-miR-1184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-889-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13483.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	17.0	0.0	0.0	0.0
hsa-miR-4442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1183	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	116.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
hsa-miR-4441	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-190a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	46.0	0.0	0.0	0.0	0.0	18.0	61.0	0.0	0.0	0.0	62.0	15.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4440	0.0	0.0	0.0	0.0	0.0	13.0	36.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1181	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	24.0	0.0	0.0	25.0	0.0	0.0	1.0	12.0	0.0	0.0	0.0	0.0
hsa-miR-551a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-330-5p	58.0	1.0	0.0	54.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4017.5	0.0	0.0	1.0	30.0	14.0	16.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10395-3p	0.0	0.0	0.0	56.0	0.0	11.0	0.0	24.0	0.0	0.0	0.0	2.0	0.0	37.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0
hsa-miR-1233-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6514-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	12.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-382-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14636.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
