gene	180919-190527_Brain_S35	32160466_EXO_S13	32160120_EXO_S8	32160246_EXO_S10	32170365_EXO_S26	32170367_EXO_S27	32152451_EXO_S5	32161246_EXO_S18	32170368_EXO_S28	32170400_EXO_S30	32160472_EXO_S14	32160241_EXO_S9	32152359_EXO_S1	32161415_EXO_S22	32161252_EXO_S19	32170381_EXO_S29	32152366_EXO_S2	32150043_EXO_S34	32170453_EXO_S31	32170276_EXO_S24	32152381_EXO_S3	32161367_EXO_S21	32160457_EXO_S12	32152446_EXO_S4	32160782_EXO_S17	32160083_EXO_S7	32170613_EXO_S32	32160323_EXO_S11	32170644_EXO_S33	32160600_EXO_S15	32161358_EXO_S20	32160028_EXO_S6	32160766_EXO_S16	32170346_EXO_S25	32170068_EXO_S23
hsa-miR-3162-3p	43.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4781-5p	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5195-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	11.0	0.0
hsa-miR-1255a	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	3.0	6.33	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-449a	0.0	0.0	0.5	0.0	15.5	0.0	0.0	0.0	0.0	0.0	3.5	12.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	10.0	0.0	8.0	2.0	0.0	0.0	0.0	1.0	2.0	13.0	8.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-545-5p	7.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6738-3p	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	25.0	1.0	0.0	7.0	0.0	0.0	0.0	2.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	35.0	0.0	0.0	0.0
hsa-miR-137-5p	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-151a-5p	138805.83	8065.0	1162.0	1931.5	11877.5	7661.0	3272.0	1900.5	2079.5	1038.5	2197.0	670.0	1929.0	2389.0	2172.5	1892.5	2195.0	1126.0	3576.0	11499.0	4497.0	6558.5	4770.0	2834.0	4856.5	1640.0	347.0	2403.5	1391.5	8480.0	1441.0	2938.83	82.0	2235.5	962.5
hsa-miR-10396b-5p	0.0	0.0	0.5	0.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6729-5p	0.0	0.0	10.0	1.0	0.0	0.0	1.0	0.0	0.0	87.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	1.0	0.0	9.0	3.0	0.0	4.0	19.0	4.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-128-2-5p	175.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-597-3p	60.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
hsa-miR-548am-3p	2.14	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33	0.0	0.0	0.0	0.0	0.0
hsa-miR-1251-5p	60.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0
hsa-miR-892c-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6827-3p	0.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-196b-5p	0.0	528.33	121.5	89.0	3036.0	898.83	183.0	123.0	199.0	136.0	218.0	70.0	61.0	88.33	168.0	191.0	132.0	95.33	258.0	841.33	101.33	641.5	367.5	192.83	246.0	111.67	1.0	102.0	109.0	347.33	62.0	93.0	4.0	206.0	34.0
hsa-miR-1537-3p	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4662a-5p	264.0	33.0	24.0	0.0	29.0	166.0	38.0	13.0	0.0	0.0	11.0	6.0	18.0	55.0	31.0	0.0	11.0	0.0	0.0	82.0	22.0	76.0	37.0	32.0	13.0	25.0	0.0	11.0	7.0	19.0	9.0	11.0	1.0	19.0	0.0
hsa-miR-34a-5p	3147.0	115.0	54.0	71.0	302.0	323.0	21.0	54.0	59.0	14.0	70.0	51.0	49.0	29.0	7.0	111.0	13.0	154.0	128.0	99.0	71.0	202.0	67.0	80.0	62.0	47.0	190.0	68.0	127.0	180.0	59.0	10.0	4.0	47.0	142.0
hsa-miR-6818-5p	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-3927-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-324-3p	3164.0	214.0	47.0	112.0	747.0	236.0	103.0	73.0	48.0	173.0	100.0	32.0	46.0	55.0	57.0	84.0	139.0	9.0	208.0	333.0	174.0	260.0	196.0	117.0	227.0	154.0	28.0	105.0	82.0	326.0	69.0	65.0	4.0	96.0	19.0
hsa-miR-5002-5p	48.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6508-3p	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4640-5p	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	75.0	0.0	32.0	7.0	21.0	9.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	4.0	15.0	0.0	0.0	27.0	0.0	0.0	0.0	8.0	0.0	0.0	10.0	0.0
hsa-miR-3617-3p	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-93-5p	26901.0	2039.0	361.0	459.0	4023.0	3618.0	1472.0	466.0	731.0	439.0	731.0	186.0	489.0	552.0	623.0	791.0	914.0	147.0	838.0	2645.0	1374.0	2204.0	1633.0	1188.0	1112.0	550.0	78.0	813.0	517.0	2305.0	470.0	803.0	17.0	778.0	192.0
hsa-miR-138-2-3p	705.0	2.0	0.0	0.0	10.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6771-3p	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4499	1.0	0.0	0.0	26.0	0.0	12.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-4498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-520h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0
hsa-miR-4497	4.0	31.0	28.0	1.0	111.0	10.0	0.0	7.0	0.0	58.0	12.0	0.0	0.0	1.0	6.0	0.0	3.0	61.0	0.0	0.0	10.0	39.0	0.0	15.0	56.0	0.0	0.0	4.0	44.0	2.0	10.0	10.0	4.0	2.0	0.0
hsa-miR-766-5p	0.0	0.0	0.0	0.0	6.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4496	12.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	8.0	54.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0	0.0	0.0	6.0	0.0
hsa-miR-17-3p	93.0	16.0	0.0	0.0	11.0	21.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	11.0	0.0	0.0	27.0	10.0	2.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0
hsa-miR-4495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3064-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4494	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4493	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
hsa-miR-6762-5p	0.0	3.0	0.0	0.0	0.0	0.0	2.0	11.0	0.0	0.0	5.0	35.0	21.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
hsa-miR-4492	17.0	11.0	0.0	1.0	16.0	21.0	10.0	0.0	12.0	0.0	9.0	5.0	0.0	0.0	0.0	1.0	9.0	0.0	0.0	12.0	1.0	13.0	9.0	2.0	16.0	0.0	0.0	6.0	1.0	21.0	0.0	0.0	0.0	15.0	0.0
hsa-miR-4491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-502-3p	723.5	1434.5	180.5	277.5	983.5	1006.83	340.5	215.83	160.5	397.0	256.0	74.5	352.33	219.67	272.67	143.5	602.0	190.5	713.0	1617.17	605.0	1199.33	601.33	420.0	827.83	285.33	13.0	450.0	252.5	1117.33	262.0	595.0	11.5	131.5	112.5
hsa-miR-181a-2-3p	3049.0	423.0	54.0	159.0	339.0	480.0	200.0	101.0	48.0	79.0	71.0	0.0	97.0	39.0	94.0	24.0	144.0	48.0	286.0	711.0	374.0	177.0	284.0	165.0	248.0	62.0	0.0	135.0	43.0	526.0	79.0	278.0	4.0	106.0	4.0
hsa-miR-1307-3p	595.0	137.0	48.0	47.0	133.0	250.0	105.0	53.0	19.0	0.0	53.0	0.0	34.0	16.0	43.0	174.0	70.0	19.0	105.0	204.0	39.0	390.0	108.0	74.0	117.0	82.0	0.0	36.0	88.0	82.0	32.0	153.0	1.0	17.0	18.0
hsa-miR-4781-3p	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	21.0	0.0	12.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0	29.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5088-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6851-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0
hsa-miR-545-3p	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3144-5p	0.0	0.0	0.0	0.0	0.0	0.0	11.0	15.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	2.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0	0.0	26.0	0.0	0.0	0.0
hsa-miR-302f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5585-5p	0.0	0.0	0.0	13.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-137-3p	2962.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5572	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	17.0	0.0
hsa-miR-151a-3p	37482.0	4244.0	661.0	877.0	6354.0	4323.0	1751.0	760.0	825.0	844.0	1191.0	328.0	833.0	915.0	781.0	1092.0	1145.0	460.0	1861.0	5369.0	1990.0	3053.0	2190.0	1316.0	3102.0	980.0	149.0	1211.0	695.0	3673.0	685.0	1965.0	37.0	1182.0	445.0
hsa-miR-6729-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	19.0	26.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	28.0	4.0	0.0	0.0
hsa-miR-4489	0.0	0.0	0.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	1.0	0.0	0.0	0.0
hsa-miR-10396b-3p	23.0	0.0	0.0	0.5	0.0	0.5	3.0	0.0	0.0	0.0	0.0	0.0	0.0	9.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	12.5	0.0	0.0
hsa-miR-4488	385.0	43.0	36.0	37.0	131.0	115.0	19.0	27.0	58.5	0.0	17.0	9.0	6.0	0.0	47.5	56.0	15.0	16.0	60.0	49.0	12.0	0.0	25.0	28.0	226.5	0.0	82.0	15.0	12.0	30.0	12.0	196.0	20.0	34.0	14.0
hsa-miR-4487	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4486	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	17.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1251-3p	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
hsa-miR-6894-5p	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	14.0	1.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	12.0	15.0
hsa-miR-4484	33.0	0.0	21.0	2.0	5.0	9.0	6.0	13.0	10.0	32.0	9.0	1.0	3.0	3.0	6.0	77.0	23.0	20.0	0.0	4.0	0.0	1.0	2.0	4.0	1.0	7.0	27.0	5.0	3.0	1.0	22.0	2.0	2.0	25.0	3.0
hsa-miR-892c-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4483	0.0	0.0	8.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4481	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
hsa-miR-208a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4480	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3187-5p	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-196b-3p	0.0	0.0	5.0	16.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	14.0	9.0	6.0	0.0	0.0	15.0	0.0	0.0	4.0	5.0	0.0	9.0	2.0	11.0	11.0	0.0	5.0	16.0	0.0	15.0	0.0	20.0	0.0	0.0
hsa-miR-4662a-3p	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-34a-3p	12.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6818-3p	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-625-5p	69.0	15.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	8.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3927-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-579-5p	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-217-5p	18.0	4.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	4.0	1.0	0.0	0.0	0.0	11.0	7.0	5.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7851-3p	27.0	2.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	5.0	24.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-5002-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-520g-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	2.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0
hsa-miR-6809-5p	0.0	0.0	32.0	0.0	0.0	10.0	0.0	6.0	0.0	0.0	7.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	32.0	0.0	0.0	89.0	0.0	0.0	1.0	1.0	20.0	0.0	29.0	8.0	19.0	68.0	8.0	0.0	0.0
hsa-miR-33b-5p	104.5	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
hsa-miR-4640-3p	62.0	8.0	0.0	0.0	0.0	0.0	2.0	9.0	0.0	0.0	2.0	0.0	0.0	7.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	10.0	2.0	1.0	5.0	4.0	0.0	0.0	0.0	8.0	0.0	5.0	0.0	0.0	0.0
hsa-miR-1285-5p	30.0	5.0	0.0	12.0	0.0	10.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	6.0	0.0	2.0	0.0	11.0	0.0	0.0	4.0	0.0	17.0	3.0	0.0	0.0	0.0	0.0
