gene	32160965_EXO_S9	32160622_EXO_S5	32161245_EXO_S17	32170434_EXO_S28	32160340_EXO_S2	32161045_EXO_S12	32170383_EXO_S25	32170272_EXO_S24	32160628_EXO_S6	32161104_EXO_S15	32161237_EXO_S16	32170016_EXO_S20	181004-190521_Brain_S35	32161013_EXO_S11	32170385_EXO_S26	32150161_EXO_S32	32160612_EXO_S4	32161253_EXO_S18	32170268_EXO_S22	32170269_EXO_S23	32150116_EXO_S31	32161004_EXO_S10	32161392_EXO_S19	32160765_EXO_S8	32170450_EXO_S29	32160373_EXO_S3	32160284_EXO_S1	32170409_EXO_S27	32170083_EXO_S21	32161065_EXO_S14	32150978_EXO_S34	32161046_EXO_S13	32160670_EXO_S7	32170652_EXO_S30	32150704_EXO_S33
hsa-miR-186-5p	632.0	1449.0	1689.0	1795.0	1582.0	1769.0	919.0	2417.0	723.0	531.0	1853.0	2558.0	24641.0	1201.0	882.0	551.0	187.0	2197.0	204.0	207.0	1743.0	1104.0	196.0	235.0	2089.0	78.0	176.0	131.0	835.0	1140.0	53.0	70.0	49.0	1536.0	1690.0
hsa-miR-4421	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3126-3p	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4420	14.0	0.0	0.0	32.0	0.0	0.0	16.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4745-5p	0.0	0.0	1.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
hsa-miR-6824-5p	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4699-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
hsa-miR-4780	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	0.0	113.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-330-3p	50.0	99.0	37.0	124.0	143.0	123.0	103.0	175.0	29.0	27.0	68.0	68.0	32353.0	144.0	66.0	11.0	0.0	119.0	16.0	0.0	94.0	76.0	10.0	36.0	98.0	10.0	0.0	9.0	41.0	30.0	0.0	0.0	0.0	161.0	53.0
hsa-miR-6778-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	0.0	0.0	88.0	0.0	0.0
hsa-miR-4797-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6514-3p	12.0	9.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-323b-5p	0.0	0.0	13.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-509-5p	0.0	1.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0	10.0	12.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	2.0	1.0	2.0	27.0	2.0
hsa-miR-3690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1224-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6505-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	14.0	0.0
hsa-miR-6867-5p	0.0	0.0	0.0	0.5	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	21.0	24.0	12.0	1.0	3.0	12.0	0.0	0.0	8.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
hsa-miR-1178-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-373-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-3614-5p	13.0	0.0	0.0	0.0	0.0	3.0	9.0	12.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	21.0	0.0	41.0	0.0	0.0	0.0	0.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-500a-3p	532.33	1681.5	1046.33	1643.5	1016.5	2194.5	507.5	1722.83	755.83	204.0	1914.33	1986.5	2127.67	963.83	375.83	296.83	271.0	1657.17	109.33	129.5	1961.5	1808.0	163.0	162.0	1205.83	22.0	101.5	130.0	562.0	694.5	85.5	63.0	0.0	2541.33	1271.5
hsa-miR-410-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
hsa-miR-4775	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0
hsa-miR-5699-3p	4.5	0.0	0.0	1.5	0.0	2.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	6.5	2.5	7.5	0.0	9.0	1.5	0.0	0.0	0.0	14.5	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
hsa-miR-1909-3p	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
hsa-miR-4773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-100-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	30.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-378a-3p	586.0	1056.03	734.0	826.95	235.5	812.0	695.25	1485.75	344.5	308.25	834.0	1902.0	6224.87	661.0	465.5	529.83	95.0	627.5	252.0	45.94	1103.5	641.0	122.0	67.0	472.5	32.0	172.5	65.0	688.83	1601.0	14.33	22.0	69.34	1165.5	511.5
hsa-miR-4771	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
hsa-miR-30e-5p	4851.0	20452.7	11216.5	19104.5	11641.5	21215.0	9235.5	20957.5	7642.2	2802.0	18993.0	21216.5	77103.2	10665.5	5767.0	4633.0	3063.5	21794.5	2138.5	1420.5	24400.5	12060.5	2198.5	2597.0	15004.0	596.5	1313.5	2125.5	9279.5	9567.5	292.0	1167.0	180.5	19504.0	17330.0
hsa-miR-301a-3p	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-499b-5p	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
hsa-miR-548at-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1304-5p	7.0	10.0	0.0	11.0	27.0	74.0	8.0	48.0	16.0	95.0	94.0	9.0	31.0	30.0	0.0	60.0	0.0	42.0	15.0	110.0	27.0	22.0	8.0	7.0	15.0	6.0	14.0	12.0	27.0	0.0	0.0	9.0	81.0	33.0	12.0
hsa-miR-3686	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	0.0	0.0
hsa-miR-3685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-143-3p	451.0	331.0	95.0	18.0	22.0	19.0	48.0	289.0	3.0	192.0	655.0	2189.0	866947.0	2.0	6.0	1569.0	78.0	5294.0	100.0	23.0	188.0	505.0	2.0	2.0	156.0	51.0	4.0	0.0	1651.0	5271.0	44.0	2.0	2.0	47.0	19.0
hsa-miR-513c-3p	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.67	0.0	0.0	0.0	0.0	0.0	0.0	1.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5009-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-542-5p	0.0	0.0	0.0	7.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	7.0	37.0	9.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	29.0	12.0	16.0	11.0	42.0	0.0	0.0	1.0	15.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-134-5p	20.0	19.0	9.0	14.0	0.0	9.0	10.0	1.0	0.0	0.0	1.0	5.0	5224.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-146b-5p	542.0	1644.0	456.0	513.0	438.0	617.0	311.0	1786.0	392.0	198.0	773.0	1830.0	82821.0	772.0	300.0	635.5	101.0	1202.5	140.0	191.0	1349.0	651.0	159.0	94.0	757.0	47.0	43.0	73.0	417.0	629.5	44.0	18.0	3.0	1151.0	869.0
hsa-miR-6726-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4767	22.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	14.0	25.0	17.0	10.0	0.0	0.0	15.0	0.0	13.0	0.0	0.0	13.0	0.0	0.0	1.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4765	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-186-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4745-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
hsa-miR-6824-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4699-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	6.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
hsa-miR-6778-3p	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-585-5p	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-223-5p	31.0	18.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	40.0	52.0	0.0	0.0	17.0	0.0	134.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	58.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-92a-1-5p	36.0	0.0	10.0	47.0	18.0	21.0	1.0	51.0	0.0	19.0	66.0	42.0	125.0	37.0	19.0	21.0	0.0	44.0	0.0	0.0	110.0	87.0	23.0	0.0	15.0	0.0	0.0	16.0	0.0	0.0	0.0	11.0	0.0	167.0	75.0
hsa-miR-3117-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6815-5p	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	13.0	0.0	20.0	0.0	6.0	0.0
hsa-miR-323b-3p	0.0	28.5	21.0	0.0	0.0	14.0	0.0	8.0	0.5	0.0	30.0	0.0	5438.5	0.0	15.5	0.0	0.0	0.0	17.0	10.5	17.0	0.5	8.0	0.5	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	1.0
hsa-miR-509-3p	0.0	132.99	0.0	24.0	0.0	63.0	9.0	42.0	0.0	27.0	107.01	63.989999999999995	69.99	6.0	0.0	81.0	0.0	39.99	0.0	0.0	42.99	18.990000000000002	0.0	0.0	30.990000000000002	0.0	0.0	0.0	27.990000000000002	0.0	0.0	0.0	0.0	0.0	21.990000000000002
hsa-miR-3671	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-200b-5p	587.0	1672.0	903.0	1855.0	1422.0	1993.0	824.0	1477.0	367.0	581.0	1197.0	1630.0	99.0	1011.0	357.0	510.0	339.0	969.0	268.0	182.0	1825.0	1547.0	80.0	298.0	1012.0	98.0	248.0	101.0	572.0	1144.0	22.0	105.0	39.0	3050.0	1460.0
hsa-miR-6867-3p	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	15.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
hsa-miR-6505-3p	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3614-3p	17.0	1.0	0.0	3.0	1.0	7.0	14.0	1.0	1.0	0.0	1.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	25.0	4.0	0.0	0.0	0.0	1.0	1.0	23.0	0.0	1.0	0.0	0.0
hsa-miR-4666a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0
hsa-miR-410-3p	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3176.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6858-5p	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	23.0	5.0	15.0	0.0	5.0	0.0	1.0	19.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	11.0	0.0	1.0	0.0	10.0
hsa-miR-4759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
hsa-miR-3605-5p	0.0	14.0	0.0	5.0	1.0	16.0	9.0	0.0	0.0	0.0	0.0	0.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	22.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4751	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-30e-3p	1365.5	5508.5	3274.5	3378.5	5183.5	6202.5	1482.0	6030.0	1592.5	884.0	5064.0	3182.0	16767.0	2435.0	1562.0	664.5	672.5	3840.0	657.5	259.5	5420.0	3585.5	322.5	767.5	3567.0	121.5	309.0	438.5	1548.5	3373.0	127.0	278.5	146.0	7407.0	3681.5
hsa-miR-499b-3p	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-135a-2-3p	73.0	139.0	110.0	40.0	12.0	83.0	85.0	202.0	96.0	51.0	165.0	318.0	732.0	45.0	24.0	117.0	17.0	182.0	34.0	113.0	122.0	87.0	25.0	0.0	32.0	22.0	0.0	15.0	77.0	45.0	0.0	0.0	29.0	641.0	86.0
hsa-miR-1304-3p	2.0	17.0	0.0	3.0	6.0	0.0	0.0	14.0	52.0	0.0	0.0	11.0	63.0	0.0	13.0	0.0	14.0	23.0	0.0	0.0	39.0	0.0	8.0	0.0	9.0	0.0	18.0	0.0	6.0	0.0	0.0	0.0	0.0	36.0	0.0
hsa-miR-3668	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-3666	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3665	5.0	15.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	2.0	29.0	10.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	7.0	13.0	0.0	6.0	0.0	0.0	7.0	1.0	1.0	13.0	0.0	0.0	0.0
hsa-miR-3662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	12.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
hsa-miR-3661	9.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	24.0	6.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0
hsa-miR-3660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-376c-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1249-5p	0.0	0.0	0.0	0.0	8.0	4.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	6.0	0.0	1.0	0.0
hsa-miR-5591-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-147a	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
hsa-miR-542-3p	64.0	275.0	116.0	152.0	65.0	248.0	56.0	111.0	157.0	28.0	94.0	195.0	504.0	46.0	29.0	105.0	7.0	136.0	0.0	65.0	208.0	57.0	7.0	1.0	96.0	0.0	0.0	32.0	120.0	121.0	14.0	0.0	1.0	157.0	109.0
