gene	32160009_EXO_S30	32152260_EXO_S26	32152408_EXO_S29	32160078_EXO_S32	32150179_EXO_S2	32160080_EXO_S33	32150313_EXO_S5	32151181_EXO_S16	32151178_EXO_S15	32152087_EXO_S24	32151988_EXO_S22	32160019_EXO_S31	32152030_EXO_S23	32151021_EXO_S13	32150156_EXO_S1	32151970_EXO_S21	32151029_EXO_S14	32150829_EXO_S9	32150792_EXO_S8	181003-190524_Brain_S35	32151754_EXO_S20	32150309_EXO_S4	32160185_EXO_S34	32151018_EXO_S12	32151480_EXO_S17	32150697_EXO_S7	32152351_EXO_S28	32150318_EXO_S6	32152200_EXO_S25	32150274_EXO_S3	32151489_EXO_S18	32150882_EXO_S11	32151625_EXO_S19	32150835_EXO_S10	32152348_EXO_S27
hsa-miR-1199-3p	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	13.0	21.0	37.0	0.0	0.0	0.0
hsa-miR-628-3p	0.0	0.0	0.0	1.0	146.0	28.0	24.0	21.0	175.0	0.0	40.0	66.0	0.0	64.0	52.0	0.0	235.0	47.0	122.0	4020.0	36.0	63.0	0.0	0.0	174.0	135.0	0.0	78.0	0.0	14.0	57.0	22.0	248.0	36.0	52.0
hsa-miR-10398-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-664a-5p	1.0	72.0	0.0	0.0	139.0	65.0	19.0	87.0	256.0	2.0	266.0	59.0	1.0	74.0	46.0	83.0	349.0	54.0	345.0	1674.0	150.0	99.0	29.0	15.0	25.0	230.0	110.0	162.0	90.0	9.0	150.0	0.0	345.0	60.0	171.0
hsa-miR-1236-5p	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	1.0	25.0	0.0	0.0
hsa-miR-431-5p	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	376.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-619-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	11.0	187.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
hsa-miR-135a-5p	0.0	199.0	0.0	0.0	50.0	49.0	0.0	230.0	51.66	0.0	36.66	30.0	15.66	339.34	37.0	195.0	389.34	71.0	207.34	7909.0	393.0	212.0	0.0	0.0	311.66	490.0	216.0	64.66	2.0	0.66	188.66	67.0	76.34	78.0	37.0
hsa-miR-4536-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	64.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-483-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	163.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1288-3p	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3678-5p	0.0	26.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3180-3p	0.0	0.0	0.0	0.0	0.0	0.0	14.299999999999999	0.0	13.55	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	141.45	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-708-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	35.0	0.0	0.0	22.0	0.0	29.0	0.0	0.0	56.0	4515.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-302c-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-210-3p	24.0	0.0	0.0	0.0	0.0	77.0	51.0	18.0	59.0	21.0	79.0	15.0	4.0	10.0	15.0	0.0	148.0	0.0	140.0	67.0	68.0	12.0	26.0	0.0	195.0	115.0	0.0	0.0	0.0	0.0	118.0	39.0	76.0	0.0	111.0
hsa-miR-18a-5p	0.0	0.0	0.0	0.0	0.0	0.0	17.5	8.0	14.0	0.0	25.0	0.0	9.0	0.0	0.0	65.5	32.0	0.0	52.5	364.5	134.0	15.0	20.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	9.5
hsa-miR-1180-5p	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	9.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4723-3p	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6802-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4677-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
hsa-miR-92a-3p	10510.0	15835.0	73.0	630.0	17339.0	19110.0	1878.0	10854.0	30410.0	1365.0	30061.0	10746.0	1189.0	16732.0	5472.66	3210.0	58516.0	6944.34	63499.0	202292.34	23825.0	13149.66	4425.0	3240.0	34096.0	28899.66	7990.0	12685.66	10944.66	1454.66	17854.0	6772.0	47702.66	7185.66	21121.0
hsa-miR-6756-3p	0.0	0.0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7109-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-9985	12.0	11.83	0.0	0.0	3.0	22.83	8.0	24.83	37.33	11.17	43.33	2.0	6.67	21.0	5.83	29.83	20.33	18.33	63.83	648.67	5.5	11.0	2.5	0.83	4.0	44.33	1.17	17.33	0.0	1.0	22.33	16.0	30.0	1.83	2.5
hsa-miR-155-5p	0.0	0.0	0.0	0.0	0.0	13.0	0.0	63.0	63.0	11.0	92.0	46.0	32.0	6.0	36.0	0.0	35.0	0.0	136.0	2652.0	17.0	28.0	0.0	0.0	0.0	141.0	111.0	13.0	0.0	0.0	99.0	15.0	108.0	23.0	40.0
hsa-miR-890	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4714-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4668-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6747-5p	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
hsa-miR-652-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6845-3p	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-10401-3p	0.0	0.0	0.0	2.0	0.0	10.0	0.0	1.0	22.0	0.0	16.0	0.0	0.0	11.0	0.0	0.0	20.0	0.0	36.0	19.0	0.0	0.0	0.0	33.0	0.0	17.0	0.0	7.0	19.0	24.0	0.0	0.0	87.0	0.0	0.0
hsa-let-7a-3p	41.0	338.0	0.0	4.0	550.0	292.0	9.0	278.0	474.66	3.0	609.0	220.0	43.0	364.0	7.0	110.0	749.0	59.0	839.0	4960.66	598.0	189.0	17.0	42.0	845.0	1686.66	177.0	116.0	175.0	0.0	32.0	269.0	389.0	87.0	395.0
hsa-miR-320a-5p	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-203b-3p	0.0	35.0	0.0	0.0	1.0	9.0	0.0	28.0	69.0	0.0	37.0	0.0	0.0	10.0	0.0	0.0	18.0	16.0	74.0	147.0	0.0	23.0	2.0	0.0	33.0	22.0	0.0	0.0	62.0	9.0	0.0	0.0	49.0	0.0	20.0
hsa-miR-5579-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6836-5p	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-342-3p	0.0	239.0	7.0	17.0	569.0	320.0	89.0	670.0	841.0	47.0	962.0	328.0	45.0	349.0	111.0	179.0	1431.0	197.0	1543.0	27501.0	1057.0	538.0	159.0	109.0	1010.0	1329.0	272.0	453.0	278.0	16.0	571.0	316.0	1159.0	189.0	847.0
hsa-miR-296-3p	0.0	0.0	0.0	0.0	63.0	0.0	0.0	8.0	9.0	9.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	41.0	95.0	100.0	0.0	0.0	0.0	0.0	1.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
hsa-miR-487b-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	438.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-365b-5p	0.0	34.0	0.0	0.0	0.0	0.0	0.0	27.0	2.0	0.0	0.0	0.0	0.0	26.0	0.0	1.0	0.0	0.0	11.0	45.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	68.0	14.0	0.0	0.0	3.0	0.0	12.0
hsa-miR-10398-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
hsa-miR-7151-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-664a-3p	57.0	304.0	0.0	16.0	318.0	107.0	11.0	180.0	482.0	14.0	429.0	127.0	18.0	205.0	23.0	19.0	1128.0	39.0	687.0	1674.0	497.0	134.0	8.0	51.0	427.0	1006.0	171.0	188.0	83.0	0.0	291.0	127.0	745.0	83.0	241.0
hsa-miR-431-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	835.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1236-3p	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6879-5p	41.0	0.0	0.0	22.0	0.0	1.0	9.0	0.0	21.0	1.0	0.0	14.0	0.0	0.0	1.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	1.0	29.0	0.0	1.0	46.0	0.0	1.0
hsa-miR-619-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548bb-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-135a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1227-5p	83.0	117.0	41.0	70.0	0.0	56.0	31.0	41.0	0.0	17.0	0.0	120.0	25.0	42.0	51.0	60.0	0.0	10.0	0.0	0.0	62.0	0.0	40.0	39.0	0.0	45.0	58.0	44.0	137.0	19.0	21.0	20.0	36.0	60.0	48.0
hsa-miR-374a-5p	29.0	156.0	0.0	2.0	295.5	174.5	16.0	306.0	480.0	28.0	627.5	130.0	48.0	194.0	72.0	0.0	739.5	35.0	565.5	4566.83	190.0	129.0	0.0	46.0	514.5	430.0	71.0	48.0	150.0	1.0	211.0	81.0	487.5	41.0	144.5
hsa-miR-3678-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
hsa-miR-708-3p	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	77.0	0.0	28.0	1131.0	0.0	19.0	0.0	0.0	25.0	42.0	0.0	0.0	0.0	9.0	0.5	0.0	12.0	0.0	0.0
hsa-miR-511-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-873-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	755.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-18a-3p	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	62.0	0.0	24.0	140.0	0.0	0.0	0.0	0.0	0.0	11.0	46.5	21.0	50.0	7.0	0.0	0.0	0.0	0.0	34.0
hsa-miR-4790-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-550a-5p	0.0	0.0	0.0	0.0	95.66	14.66	0.0	5.34	26.0	0.0	15.0	0.0	0.0	0.0	12.66	0.0	20.0	25.0	0.0	76.66	0.0	0.0	0.0	0.0	41.34	22.66	39.0	20.66	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hsa-miR-1180-3p	21.0	163.0	1.0	5.0	0.0	151.0	0.0	76.0	439.0	54.0	290.0	83.0	13.0	251.0	30.0	0.0	618.0	99.0	446.0	9220.0	214.0	97.0	72.0	99.0	395.0	570.0	56.0	111.0	70.0	0.0	98.0	118.0	341.0	50.0	293.0
hsa-miR-7109-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
hsa-miR-3162-5p	11.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	11.0	0.0	0.0	0.0	0.0	8.0	29.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	1.0	9.0
hsa-miR-155-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4714-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-5195-5p	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6747-3p	36.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	32.0	1.0	62.0	1.0	17.0	0.0	0.0	0.0	0.0	0.0	51.0	30.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-652-3p	57.0	384.0	0.0	15.0	176.0	485.0	126.0	719.0	2022.0	55.0	1884.0	347.0	89.0	591.0	84.0	171.0	2091.0	167.0	1555.0	8825.0	500.0	318.0	406.0	90.0	1325.0	1344.0	295.0	256.0	584.0	27.0	390.0	147.0	1115.0	239.0	664.0
hsa-miR-26a-5p	7456.0	71575.5	467.0	2562.0	78384.34	65821.0	6264.66	60463.34	171003.0	5193.66	156070.66	34662.0	5144.0	60804.66	15368.66	16841.0	232997.34	28594.34	178938.34	1568851.34	88161.0	44487.0	13751.34	18168.0	149440.0	219149.0	28168.0	42481.0	39067.66	4375.0	56777.34	27415.0	153299.0	23782.66	74827.0
hsa-miR-6738-5p	69.0	0.0	1.0	8.0	0.0	0.0	38.0	17.0	42.0	0.0	33.0	0.0	0.0	0.0	21.0	0.0	65.0	44.0	0.0	0.0	18.0	0.0	0.0	30.0	25.0	11.0	69.0	1.0	1.0	10.0	47.0	1.0	0.0	11.0	12.0
hsa-miR-320a-3p	3005.65	6880.23	47.14	351.64	2832.43	4950.73	737.99	4497.65	12411.07	559.33	12398.8	2841.6	495.37	4329.86	3441.96	1201.05	21120.67	3449.22	19660.81	60474.26	7808.34	5283.53	5381.67	2361.68	14635.63	11785.68	2909.83	4183.6	5741.9	431.0	8001.52	4459.48	14127.26	2494.57	9153.49
hsa-miR-4757-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
hsa-miR-6836-3p	0.0	1.0	11.0	1.0	1.0	1.0	0.0	0.0	0.0	11.0	0.0	0.0	14.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-597-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-548am-5p	0.0	10.33	0.0	0.0	30.5	8.08	0.0	0.0	22.08	0.0	11.12	5.0	0.0	6.67	0.0	0.0	22.33	5.33	15.42	5.33	0.0	0.0	0.0	0.0	15.25	4.25	0.0	0.0	0.0	0.0	0.0	0.0	9.33	0.0	0.0
hsa-miR-487b-3p	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	13.0	9.0	16.0	0.0	1.0	0.0	105.0	124661.0	0.0	246.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	49.0	21.0	26.0	53.0
hsa-miR-365b-3p	27.5	46.0	0.5	0.5	178.5	65.0	7.5	31.0	85.5	6.5	76.5	47.0	0.0	4.5	0.0	0.0	123.5	4.5	147.5	1291.5	132.0	6.0	36.0	46.5	89.0	213.0	31.0	35.5	6.5	0.0	28.5	11.0	136.5	27.5	53.0
hsa-miR-450a-5p	0.0	0.0	0.0	0.0	0.0	18.0	0.0	90.0	40.0	19.0	54.0	0.0	3.0	41.0	5.0	0.0	131.0	0.0	74.0	322.0	31.0	0.0	24.0	0.0	0.0	154.0	60.0	37.0	0.0	0.0	95.0	44.0	15.0	0.0	31.0
hsa-miR-324-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	29.0	2.0	0.0	7.0	0.0	0.0	39.0	0.0	16.0	1601.0	65.0	11.0	43.0	0.0	67.0	40.0	1.0	16.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0
hsa-miR-6879-3p	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	4.0	0.0	104.0	0.0	0.0	0.0	42.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	13.0	0.0	0.0	31.0	1.0	0.0	0.0	0.0
hsa-miR-548bb-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-374a-3p	0.0	105.0	0.0	0.0	0.0	97.0	26.0	86.0	245.0	21.0	236.0	80.0	0.0	46.0	9.0	23.0	351.0	0.0	363.0	1932.0	0.0	159.0	0.0	26.0	124.0	153.0	36.0	45.0	0.0	9.0	122.0	107.0	285.0	70.0	34.0
hsa-miR-6508-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3617-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6771-5p	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	1.0	0.0	0.0
hsa-miR-873-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	428.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-17-5p	0.0	22.0	0.0	0.0	43.0	36.0	0.0	74.5	231.0	4.0	185.0	0.0	20.0	179.0	8.33	30.0	258.0	29.0	99.0	1604.0	257.5	91.0	38.0	0.0	212.33	303.0	42.0	50.5	102.0	12.0	59.0	60.5	316.5	17.5	173.0
hsa-miR-4790-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
